FECHA,ASESOR,CIUDAD,CLASIFICACION,CATEGORIA,PRODUCTO,VALOR_U,CANTIDAD
2016-10-19,Ana Maria,Bogotá,Importados,Especiales,Solugybb,42672.0,11.0
2016-10-19,Juliana,Cali,Nacionales,Foliares,Desarrollo,26057.0,23.0
2016-10-19,Ana Maria,Bogotá,Nacionales,Foliares,Rendimiento,38546.9146633366,20.0
2016-10-20,Ana Maria,Cartagena,Importados,Fertirrigación,Frutales,43698.1041103341,16.0
2016-10-20,Ana Maria,Medellín,Nacionales,Coadyuvantes,Fluyex,42554.5956081696,45.0
2016-10-20,Ana Maria,Bogotá,Importados,Bioestimulantes,Actiplant,36915.7561116661,17.0
2016-10-21,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,43884.8308697969,10.0
2016-10-21,Camila,Barranquilla,Nacionales,Edáficos,Boro,41904.9099409479,43.0
2016-10-21,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,38829.3195970696,35.0
2016-10-21,Ana Maria,Cali,Importados,Fertirrigación,Hierro,37511.4299063159,10.0
2016-10-21,Camila,Cali,Nacionales,Edáficos,Boro,37065.4461585081,31.0
2016-10-21,Ana Maria,Cali,Nacionales,Coadyuvantes,Siliconex,37017.6070713731,24.0
2016-10-22,Camila,Cartagena,Importados,Fertirrigación,Humus 15,31841.0,17.0
2016-10-22,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,42310.7705834166,22.0
2016-10-22,Camila,Cali,Importados,Bioestimulantes,Aminogib,41162.6324921745,29.0
2016-10-22,Juliana,Medellín,Nacionales,Coadyuvantes,Trionex,41150.2869213009,30.0
2016-10-23,Ana Maria,Barranquilla,Nacionales,Edáficos,Campofos,40877.0,29.0
2016-10-23,Juliana,Barranquilla,Nacionales,Foliares,Rendimiento,43366.3168931069,30.0
2016-10-23,Ana Maria,Barranquilla,Nacionales,Foliares,Fertiverdor,43045.332050394,25.0
2016-10-23,Camila,Cali,Nacionales,Edáficos,Campofos,42378.6712232212,27.0
2016-10-23,Camila,Medellín,Nacionales,Foliares,Molib-K,41170.3484739705,42.0
2016-10-24,Camila,Bogotá,Importados,Bioestimulantes,Actiplant,34199.0,41.0
2016-10-24,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,39772.2125725386,24.0
2016-10-25,Juliana,Medellín,Importados,Especiales,Solugybb,42672.0,16.0
2016-10-25,Ana Maria,Bogotá,Nacionales,Foliares,Creciplant,42471.263004773,26.0
2016-10-25,Camila,Medellín,Nacionales,Foliares,Creciplant,42006.7609006549,39.0
2016-10-25,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,41605.5298472638,49.0
2016-10-25,Camila,Medellín,Importados,Bioestimulantes,Actiplant,38054.635024753,26.0
2016-10-26,Camila,Cali,Importados,Bioestimulantes,Zin Stress,42285.0,32.0
2016-10-26,Camila,Cali,Importados,Fertirrigación,Humus 15,43420.3287656788,48.0
2016-10-26,Camila,Cali,Nacionales,Coadyuvantes,Trionex,40830.8452749473,27.0
2016-10-26,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,38790.7396880897,27.0
2016-10-26,Juliana,Cali,Importados,Fertirrigación,Manganeso,37028.4094458874,24.0
2016-10-27,Juliana,Medellín,Nacionales,Foliares,Fertiverdor,63922.0,33.0
2016-10-27,Juliana,Medellín,Nacionales,Coadyuvantes,Siliconex,54732.0,18.0
2016-10-27,Juliana,Cartagena,Nacionales,Edáficos,Campofos,40877.0,48.0
2016-10-27,Juliana,Cartagena,Importados,Fertirrigación,Manganeso,43653.3514159174,16.0
2016-10-27,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,40162.6412514152,27.0
2016-10-27,Camila,Barranquilla,Importados,Bioestimulantes,Zin Stress,36908.0401298701,21.0
2016-10-28,Juliana,Medellín,Importados,Fertirrigación,Frutales,43409.5263911644,49.0
2016-10-28,Camila,Medellín,Importados,Fertirrigación,Calcio,39449.6845334665,11.0
2016-10-28,Camila,Cali,Importados,Fertirrigación,Frutales,37577.7873497613,11.0
2016-10-29,Juliana,Medellín,Nacionales,Foliares,Creciplant,42583.9163389943,41.0
2016-10-29,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,40793.8085623266,35.0
2016-10-29,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,38559.2602342102,14.0
2016-10-29,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,38048.4622393162,38.0
2016-10-29,Camila,Bogotá,Nacionales,Edáficos,Zinc,37117.9148347208,41.0
2016-10-30,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Aquafull,43332.3665732046,18.0
2016-10-30,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,42920.3331452991,41.0
2016-10-30,Ana Maria,Cali,Nacionales,Edáficos,Zinc,37370.999037629,40.0
2016-10-30,Camila,Cartagena,Importados,Especiales,Fruit Cover,37298.4688087468,25.0
2016-10-31,Ana Maria,Cali,Nacionales,Coadyuvantes,Trionex,39222.8346686647,32.0
2016-11-01,Camila,Barranquilla,Importados,Bioestimulantes,Cogollando,54073.0,22.0
2016-11-01,Camila,Barranquilla,Nacionales,Edáficos,Campofos,43454.2790855811,39.0
2016-11-01,Juliana,Medellín,Importados,Fertirrigación,Frutales,41844.7252829393,49.0
2016-11-01,Ana Maria,Medellín,Importados,Fertirrigación,Manganeso,41174.9780630481,49.0
2016-11-01,Camila,Barranquilla,Importados,Fertirrigación,Humus 15,41167.2620812521,41.0
2016-11-01,Juliana,Bogotá,Nacionales,Coadyuvantes,Aquafull,40671.89604995,35.0
2016-11-02,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,63922.0,49.0
2016-11-02,Juliana,Cartagena,Importados,Fertirrigación,Frutales,43100.8871193251,34.0
2016-11-02,Juliana,Cali,Nacionales,Coadyuvantes,Trionex,38826.2332043512,29.0
2016-11-03,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,63955.0,27.0
2016-11-03,Ana Maria,Cali,Importados,Bioestimulantes,Actiplant,43110.1462974803,43.0
2016-11-03,Camila,Barranquilla,Importados,Bioestimulantes,Zin Stress,41026.8312125652,27.0
2016-11-03,Camila,Cartagena,Importados,Especiales,Solugybb,40357.083992674,12.0
2016-11-03,Camila,Barranquilla,Nacionales,Foliares,Desarrollo,39104.0085490065,12.0
2016-11-03,Juliana,Medellín,Nacionales,Coadyuvantes,Siliconex,38281.4848895549,37.0
2016-11-04,Juliana,Medellín,Importados,Fertirrigación,Calcio,37275.0,24.0
2016-11-04,Camila,Barranquilla,Importados,Fertirrigación,Hierro,43872.4852989233,13.0
2016-11-05,Camila,Cali,Nacionales,Foliares,Desarrollo,26057.0,13.0
2016-11-05,Juliana,Barranquilla,Nacionales,Edáficos,Menores,42645.6441933622,21.0
2016-11-05,Camila,Cartagena,Nacionales,Foliares,Molib-K,42485.1517720058,18.0
2016-11-05,Camila,Cartagena,Importados,Bioestimulantes,Actiplant,42073.1183441003,14.0
2016-11-05,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,41710.4671996892,17.0
2016-11-05,Juliana,Cali,Nacionales,Edáficos,Zinc,38475.9276308136,30.0
2016-11-05,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Fluyex,37029.9526422466,18.0
2016-11-06,Camila,Cali,Importados,Bioestimulantes,Zin Stress,39440.4253553114,16.0
2016-11-06,Juliana,Medellín,Importados,Bioestimulantes,Zin Stress,39182.7115633255,26.0
2016-11-06,Juliana,Medellín,Importados,Bioestimulantes,Zin Stress,37716.675022089,24.0
2016-11-06,Camila,Medellín,Nacionales,Foliares,Molib-K,37454.3316410256,29.0
2016-11-07,Ana Maria,Medellín,Importados,Bioestimulantes,Actiplant,43648.7218268398,49.0
2016-11-07,Juliana,Medellín,Importados,Fertirrigación,Calcio,42387.9304013764,17.0
2016-11-07,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,42196.574052836,13.0
2016-11-07,Camila,Bogotá,Nacionales,Foliares,Creciplant,40928.0666455766,41.0
2016-11-08,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,33559.0,33.0
2016-11-08,Ana Maria,Cartagena,Nacionales,Edáficos,Zinc,30773.0,35.0
2016-11-09,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,43710.4496812077,44.0
2016-11-09,Juliana,Barranquilla,Importados,Bioestimulantes,Aminogib,43093.1711375291,13.0
2016-11-09,Camila,Medellín,Nacionales,Foliares,Desarrollo,38412.6565800866,16.0
2016-11-09,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,37526.8618699079,14.0
2016-11-10,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,42654.9033715174,12.0
2016-11-10,Camila,Cartagena,Nacionales,Edáficos,Boro,39975.9144919525,44.0
2016-11-11,Camila,Bogotá,Nacionales,Edáficos,Campofos,42162.6237329337,32.0
2016-11-11,Camila,Cali,Importados,Bioestimulantes,Cogollando,41693.492039738,13.0
2016-11-11,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,37943.5248868909,29.0
2016-11-12,Ana Maria,Cali,Nacionales,Coadyuvantes,Trionex,64755.0,43.0
2016-11-12,Ana Maria,Medellín,Nacionales,Foliares,Creciplant,29285.0,24.0
2016-11-12,Camila,Barranquilla,Nacionales,Edáficos,Menores,42877.1236472416,24.0
2016-11-12,Camila,Bogotá,Nacionales,Foliares,Molib-K,42742.8655639916,26.0
2016-11-12,Ana Maria,Medellín,Importados,Fertirrigación,Calcio,42733.6063858364,44.0
2016-11-12,Juliana,Cartagena,Importados,Fertirrigación,Humus 15,40952.7577873238,41.0
2016-11-13,Ana Maria,Bogotá,Nacionales,Foliares,Desarrollo,26057.0,18.0
2016-11-13,Juliana,Cartagena,Nacionales,Edáficos,Campofos,40877.0,24.0
2016-11-13,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,26057.0,39.0
2016-11-13,Ana Maria,Cartagena,Importados,Especiales,Solugybb,43835.4485863026,10.0
2016-11-13,Camila,Cali,Importados,Bioestimulantes,Zin Stress,42435.7694885115,35.0
2016-11-14,Camila,Cartagena,Nacionales,Foliares,Fertiverdor,63922.0,40.0
2016-11-14,Camila,Cartagena,Nacionales,Edáficos,Zinc,43591.6235615496,46.0
2016-11-14,Ana Maria,Bogotá,Importados,Especiales,Fruit Cover,39040.7374982795,32.0
2016-11-15,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,54073.0,12.0
2016-11-15,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,43346.2553404373,10.0
2016-11-16,Camila,Cartagena,Nacionales,Foliares,Molib-K,43766.0047501387,18.0
2016-11-16,Camila,Cartagena,Importados,Fertirrigación,Humus 15,43400.2672130092,36.0
2016-11-16,Camila,Cali,Importados,Bioestimulantes,Zin Stress,38974.3800548341,49.0
2016-11-17,Ana Maria,Barranquilla,Nacionales,Edáficos,Campofos,43778.3503210123,34.0
2016-11-17,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Aquafull,42946.5674834055,12.0
2016-11-17,Ana Maria,Barranquilla,Nacionales,Foliares,Fertiverdor,41728.9855559995,30.0
2016-11-17,Juliana,Barranquilla,Nacionales,Edáficos,Zinc,41568.4931346431,16.0
2016-11-17,Camila,Bogotá,Nacionales,Edáficos,Campofos,39574.6834385614,13.0
2016-11-17,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Trionex,36994.4591259851,26.0
2016-11-18,Juliana,Cartagena,Nacionales,Foliares,Molib-K,42304.5977979798,33.0
2016-11-18,Ana Maria,Cartagena,Nacionales,Edáficos,Zinc,40554.6131266511,44.0
2016-11-18,Camila,Cartagena,Nacionales,Coadyuvantes,Aquafull,37179.6426890887,26.0
2016-11-19,Camila,Medellín,Nacionales,Foliares,Fertiverdor,63922.0,23.0
2016-11-19,Juliana,Cali,Importados,Especiales,Solugybb,42672.0,14.0
2016-11-19,Juliana,Cartagena,Nacionales,Foliares,Triplehoja,63955.0,14.0
2016-11-19,Ana Maria,Cali,Importados,Especiales,Fruit Cover,40238.2578730159,24.0
2016-11-19,Camila,Barranquilla,Importados,Bioestimulantes,Zin Stress,38451.2364890665,48.0
2016-11-20,Ana Maria,Medellín,Importados,Especiales,Solugybb,42672.0,15.0
2016-11-20,Ana Maria,Cali,Nacionales,Foliares,Creciplant,29285.0,16.0
2016-11-20,Camila,Cartagena,Importados,Fertirrigación,Humus 15,31841.0,16.0
2016-11-20,Juliana,Barranquilla,Nacionales,Coadyuvantes,Aquafull,42724.3472076812,41.0
2016-11-20,Ana Maria,Barranquilla,Importados,Especiales,Fruit Cover,39764.4965907426,22.0
2016-11-20,Camila,Barranquilla,Nacionales,Edáficos,Campofos,37281.4936487956,17.0
2016-11-20,Camila,Medellín,Nacionales,Coadyuvantes,Aquafull,37269.1480779221,37.0
2016-11-21,Juliana,Cali,Nacionales,Foliares,Creciplant,42582.3731426351,33.0
2016-11-21,Juliana,Medellín,Nacionales,Edáficos,Campofos,38523.7667179487,18.0
2016-11-21,Ana Maria,Cali,Importados,Especiales,Fruit Cover,37151.8651546231,49.0
2016-11-22,Ana Maria,Cartagena,Importados,Fertirrigación,Humus 15,31841.0,30.0
2016-11-22,Camila,Barranquilla,Nacionales,Foliares,Desarrollo,42832.3709528249,55.0
2016-11-22,Juliana,Barranquilla,Nacionales,Edáficos,Campofos,42235.153961816,34.0
2016-11-23,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,26057.0,36.0
2016-11-23,Ana Maria,Cali,Importados,Bioestimulantes,Aminogib,43011.3817304917,11.0
2016-11-23,Camila,Cartagena,Nacionales,Foliares,Fertiverdor,42965.0858397158,27.0
2016-11-23,Camila,Cali,Importados,Bioestimulantes,Cogollando,42647.1873897214,12.0
2016-11-23,Camila,Medellín,Nacionales,Foliares,Triplehoja,42380.2144195804,15.0
2016-11-23,Ana Maria,Barranquilla,Importados,Bioestimulantes,Zin Stress,41113.2502086802,14.0
2016-11-23,Camila,Barranquilla,Nacionales,Foliares,Molib-K,38358.6447075147,41.0
2016-11-23,Juliana,Barranquilla,Nacionales,Coadyuvantes,Aquafull,38094.7581300921,41.0
2016-11-24,Juliana,Medellín,Importados,Especiales,Fruit Cover,54092.0,34.0
2016-11-24,Camila,Cartagena,Importados,Fertirrigación,Calcio,41614.789025419,44.0
2016-11-24,Camila,Medellín,Importados,Fertirrigación,Humus 15,41546.8883856144,31.0
2016-11-24,Ana Maria,Bogotá,Nacionales,Edáficos,Boro,41448.1238186258,21.0
2016-11-24,Juliana,Barranquilla,Nacionales,Edáficos,Menores,41102.4478341658,33.0
2016-11-24,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,40539.1811630592,30.0
2016-11-24,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,40250.6034438894,41.0
2016-11-24,Juliana,Cali,Nacionales,Edáficos,Menores,38889.5042550783,44.0
2016-11-24,Camila,Medellín,Nacionales,Edáficos,Campofos,38781.4805099345,46.0
2016-11-24,Ana Maria,Cartagena,Importados,Fertirrigación,Humus 15,36983.6567514707,36.0
2016-11-25,Ana Maria,Medellín,Nacionales,Edáficos,Boro,42394.0,10.0
2016-11-25,Ana Maria,Bogotá,Importados,Especiales,Solugybb,38357.1015111555,41.0
2016-11-26,Juliana,Bogotá,Nacionales,Edáficos,Zinc,43509.8341545122,17.0
2016-11-26,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,37406.4925538905,12.0
2016-11-27,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,54732.0,36.0
2016-11-27,Juliana,Bogotá,Importados,Fertirrigación,Humus 15,38742.9006009546,44.0
2016-11-28,Juliana,Cartagena,Importados,Fertirrigación,Hierro,58570.0,32.0
2016-11-28,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,41971.2673843934,41.0
2016-11-28,Ana Maria,Cali,Nacionales,Edáficos,Zinc,38648.7656230436,34.0
2016-11-29,Ana Maria,Cali,Nacionales,Foliares,Triplehoja,63955.0,43.0
2016-11-29,Camila,Medellín,Nacionales,Coadyuvantes,Siliconex,43043.7888540349,34.0
2016-11-29,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,40167.2708404928,42.0
2016-11-29,Juliana,Cali,Importados,Bioestimulantes,Cogollando,40165.7276441336,37.0
2016-11-30,Juliana,Medellín,Importados,Bioestimulantes,Aminogib,42255.2155144855,20.0
2016-11-30,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,41210.4715793096,26.0
2016-12-01,Ana Maria,Cartagena,Importados,Fertirrigación,Humus 15,31841.0,34.0
2016-12-01,Ana Maria,Barranquilla,Importados,Bioestimulantes,Cogollando,43440.3903183483,28.0
2016-12-02,Camila,Bogotá,Nacionales,Coadyuvantes,Aquafull,40907.0,44.0
2016-12-02,Ana Maria,Bogotá,Importados,Bioestimulantes,Aminogib,45039.0,25.0
2016-12-02,Ana Maria,Cali,Nacionales,Foliares,Rendimiento,41736.7015377955,16.0
2016-12-02,Camila,Barranquilla,Nacionales,Edáficos,Boro,38818.5172225552,53.0
2016-12-02,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,37341.6783068043,10.0
2016-12-03,Ana Maria,Medellín,Nacionales,Foliares,Molib-K,26979.0,17.0
2016-12-03,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Siliconex,42715.088029526,40.0
2016-12-03,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,40884.8571475191,47.0
2016-12-03,Juliana,Barranquilla,Nacionales,Edáficos,Boro,40812.3269186369,35.0
2016-12-03,Juliana,Barranquilla,Importados,Bioestimulantes,Aminogib,39889.4954958375,14.0
2016-12-03,Juliana,Barranquilla,Nacionales,Foliares,Creciplant,39679.6207909868,36.0
2016-12-03,Juliana,Cartagena,Importados,Fertirrigación,Frutales,39158.0204215784,24.0
2016-12-03,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Fluyex,38201.2386788767,13.0
2016-12-04,Camila,Cartagena,Importados,Fertirrigación,Humus 15,41857.0708538128,33.0
2016-12-04,Camila,Barranquilla,Nacionales,Edáficos,Campofos,40367.8863671884,46.0
2016-12-04,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,38884.8746660007,24.0
2016-12-04,Juliana,Cartagena,Importados,Bioestimulantes,Cogollando,38100.9309155289,12.0
2016-12-05,Ana Maria,Cali,Nacionales,Edáficos,Boro,42056.1431841492,37.0
2016-12-05,Ana Maria,Cartagena,Nacionales,Foliares,Molib-K,39935.7913866134,26.0
2016-12-06,Juliana,Cartagena,Importados,Fertirrigación,Hierro,40978.9921254301,42.0
2016-12-06,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,40594.7362319902,33.0
2016-12-06,Camila,Bogotá,Nacionales,Edáficos,Zinc,39616.3497402597,45.0
2016-12-06,Ana Maria,Cartagena,Importados,Fertirrigación,Humus 15,38120.9924681985,29.0
2016-12-07,Juliana,Medellín,Importados,Fertirrigación,Humus 15,31841.0,44.0
2016-12-07,Ana Maria,Cartagena,Importados,Especiales,Solugybb,42003.6745079365,41.0
2016-12-07,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,41739.7879305139,36.0
2016-12-07,Camila,Barranquilla,Importados,Bioestimulantes,Cogollando,40778.3765987346,11.0
2016-12-07,Ana Maria,Cartagena,Importados,Fertirrigación,Calcio,36934.2744679765,24.0
2016-12-08,Juliana,Cartagena,Nacionales,Edáficos,Campofos,42377.128026862,16.0
2016-12-08,Juliana,Medellín,Nacionales,Coadyuvantes,Trionex,38063.8942029082,26.0
2016-12-09,Juliana,Bogotá,Nacionales,Edáficos,Zinc,41346.2728589188,13.0
2016-12-09,Ana Maria,Cali,Nacionales,Coadyuvantes,Aquafull,40212.0235349095,29.0
2016-12-09,Juliana,Cartagena,Nacionales,Coadyuvantes,Aquafull,37908.0313706294,16.0
2016-12-10,Camila,Cartagena,Nacionales,Edáficos,Boro,42394.0,24.0
2016-12-10,Ana Maria,Cartagena,Nacionales,Edáficos,Menores,43934.2131532912,16.0
2016-12-10,Juliana,Barranquilla,Nacionales,Foliares,Molib-K,40440.4165960706,43.0
2016-12-10,Camila,Medellín,Importados,Bioestimulantes,Zin Stress,38854.0107388167,47.0
2016-12-10,Ana Maria,Bogotá,Importados,Especiales,Solugybb,38617.9016958597,49.0
2016-12-12,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,58570.0,30.0
2016-12-12,Juliana,Bogotá,Nacionales,Edáficos,Campofos,42540.7068409368,22.0
2016-12-12,Camila,Bogotá,Importados,Fertirrigación,Calcio,42437.3126848707,11.0
2016-12-12,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,42107.0686640027,22.0
2016-12-12,Ana Maria,Cali,Importados,Especiales,Fruit Cover,41781.4542322122,10.0
2016-12-12,Camila,Medellín,Importados,Fertirrigación,Calcio,40119.4317533577,20.0
2016-12-13,Camila,Medellín,Nacionales,Foliares,Rendimiento,52151.0,30.0
2016-12-13,Juliana,Cali,Importados,Bioestimulantes,Zin Stress,42403.3623649684,38.0
2016-12-13,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,39017.5895528915,43.0
2016-12-13,Juliana,Medellín,Importados,Fertirrigación,Humus 15,37600.9352951493,32.0
2016-12-13,Juliana,Cali,Nacionales,Foliares,Rendimiento,37568.5281716062,22.0
2016-12-14,Juliana,Bogotá,Nacionales,Coadyuvantes,Aquafull,41366.3344115884,48.0
2016-12-14,Juliana,Medellín,Importados,Bioestimulantes,Zin Stress,40725.9079225219,34.0
2016-12-14,Camila,Barranquilla,Importados,Fertirrigación,Calcio,39066.9718363858,48.0
2016-12-14,Camila,Bogotá,Nacionales,Coadyuvantes,Aquafull,37242.9137398157,20.0
2016-12-15,Camila,Cartagena,Nacionales,Foliares,Triplehoja,63955.0,33.0
2016-12-15,Juliana,Medellín,Importados,Bioestimulantes,Zin Stress,43812.3006409146,46.0
2016-12-15,Camila,Medellín,Importados,Bioestimulantes,Zin Stress,42499.0405392385,32.0
2016-12-15,Ana Maria,Cartagena,Importados,Fertirrigación,Manganeso,41119.422994117,40.0
2016-12-15,Ana Maria,Medellín,Nacionales,Coadyuvantes,Fluyex,40360.1703853924,35.0
2016-12-16,Juliana,Cali,Nacionales,Foliares,Molib-K,41887.9347809968,37.0
2016-12-16,Camila,Bogotá,Nacionales,Foliares,Creciplant,41014.4856416916,28.0
2016-12-16,Juliana,Barranquilla,Importados,Fertirrigación,Humus 15,39624.0657220557,20.0
2016-12-16,Juliana,Cali,Importados,Fertirrigación,Calcio,38520.6803252303,39.0
2016-12-17,Juliana,Medellín,Importados,Especiales,Solugybb,40661.0936754357,18.0
2016-12-17,Camila,Bogotá,Nacionales,Coadyuvantes,Trionex,40570.0450902431,43.0
2016-12-18,Camila,Cartagena,Nacionales,Edáficos,Boro,42394.0,14.0
2016-12-18,Camila,Barranquilla,Importados,Bioestimulantes,Actiplant,34199.0,25.0
2016-12-18,Juliana,Medellín,Importados,Especiales,Solugybb,37574.700957043,32.0
2016-12-18,Ana Maria,Cali,Nacionales,Coadyuvantes,Aquafull,37125.6308165168,30.0
2016-12-19,Juliana,Bogotá,Nacionales,Edáficos,Zinc,30773.0,30.0
2016-12-19,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,45039.0,11.0
2016-12-19,Juliana,Cali,Nacionales,Edáficos,Zinc,30773.0,36.0
2016-12-19,Ana Maria,Cali,Importados,Especiales,Fruit Cover,54092.0,26.0
2016-12-19,Camila,Barranquilla,Importados,Fertirrigación,Manganeso,43512.9205472305,22.0
2016-12-19,Camila,Medellín,Importados,Fertirrigación,Calcio,43205.8244717505,47.0
2016-12-19,Ana Maria,Barranquilla,Nacionales,Edáficos,Boro,40049.9879171939,22.0
2016-12-19,Juliana,Cartagena,Importados,Fertirrigación,Calcio,38718.2094592074,13.0
2016-12-20,Juliana,Cartagena,Importados,Fertirrigación,Humus 15,39766.0397871018,46.0
2016-12-20,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,39193.5139378399,44.0
2016-12-21,Juliana,Cartagena,Importados,Fertirrigación,Calcio,43347.7985367965,24.0
2016-12-21,Juliana,Cartagena,Nacionales,Coadyuvantes,Trionex,40949.6713946054,23.0
2016-12-21,Camila,Cartagena,Importados,Fertirrigación,Frutales,39377.1543045843,26.0
2016-12-22,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Trionex,64755.0,50.0
2016-12-22,Camila,Cali,Importados,Fertirrigación,Calcio,43590.0803651904,13.0
